
Parameters:
ALLOW_SOFT_PLACEMENT = True
BATCH_SIZE = 64
CHECKPOINT_EVERY = 100
DROPOUT_KEEP_PROB = 0.5
EMBEDDING_DIM = 128
EVALUATE_EVERY = 100
FILTER_SIZES = 3,4,5
2017-01-23T19:18:41.342217: step 67, loss 2.21273, acc 0.5
2017-01-23T19:18:41.529745: step 68, loss 1.53576, acc 0.578125
2017-01-23T19:18:41.754013: step 69, loss 3.01221, acc 0.515625
2017-01-23T19:18:42.046102: step 70, loss 2.80051, acc 0.453125
2017-01-23T19:18:42.227232: step 71, loss 2.52504, acc 0.46875
2017-01-23T19:18:42.462174: step 72, loss 2.3604, acc 0.484375
2017-01-23T19:18:42.639253: step 73, loss 3.0208, acc 0.453125
2017-01-23T19:18:42.895097: step 74, loss 2.33757, acc 0.5
2017-01-23T19:18:43.067365: step 75, loss 2.71731, acc 0.40625
2017-01-23T19:18:43.312442: step 76, loss 2.31209, acc 0.484375
2017-01-23T19:18:43.487357: step 77, loss 2.45855, acc 0.453125
2017-01-23T19:18:43.697826: step 78, loss 2.45688, acc 0.53125
2017-01-23T19:18:43.906359: step 79, loss 2.14228, acc 0.609375
2017-01-23T19:18:44.151081: step 80, loss 2.40618, acc 0.390625
2017-01-23T19:18:44.411138: step 81, loss 2.67179, acc 0.4375
2017-01-23T19:18:44.603985: step 82, loss 2.54931, acc 0.484375
2017-01-23T19:18:44.833609: step 83, loss 2.51009, acc 0.484375
2017-01-23T19:18:45.009353: step 84, loss 1.92094, acc 0.5
2017-01-23T19:18:45.217869: step 85, loss 1.83284, acc 0.59375
2017-01-23T19:18:45.426898: step 86, loss 2.42334, acc 0.515625
2017-01-23T19:18:45.618890: step 87, loss 2.98928, acc 0.5
2017-01-23T19:18:45.845785: step 88, loss 2.31247, acc 0.453125
2017-01-23T19:18:46.038556: step 89, loss 2.37563, acc 0.546875
2017-01-23T19:18:46.307841: step 90, loss 2.79814, acc 0.4375
2017-01-23T19:18:46.484289: step 91, loss 2.02568, acc 0.515625
2017-01-23T19:18:46.684037: step 92, loss 2.51973, acc 0.5
2017-01-23T19:18:46.933682: step 93, loss 2.80423, acc 0.4375
2017-01-23T19:18:47.124469: step 94, loss 2.15261, acc 0.5625
2017-01-23T19:18:47.365028: step 95, loss 2.71528, acc 0.484375
2017-01-23T19:18:47.538237: step 96, loss 2.92372, acc 0.4375
2017-01-23T19:18:47.737442: step 97, loss 2.55756, acc 0.453125
2017-01-23T19:18:47.940500: step 98, loss 2.67402, acc 0.515625
2017-01-23T19:18:48.202637: step 99, loss 2.75852, acc 0.484375
2017-01-23T19:18:48.431673: step 100, loss 3.15793, acc 0.453125

Evaluation:
2017-01-23T19:18:49.778765: step 100, loss 0.99255, acc 0.505

Saved model checkpoint to /Users/dsiegler19/PycharmProjects/ASPResearch/env/src/sentiment_analysis/cnn/runs/1485217103/checkpoints/model-100

2017-01-23T19:18:50.771475: step 101, loss 3.2016, acc 0.40625
2017-01-23T19:18:51.042759: step 102, loss 1.92674, acc 0.421875
2017-01-23T19:18:51.337768: step 103, loss 2.1755, acc 0.53125
2017-01-23T19:18:51.537297: step 104, loss 2.2784, acc 0.53125
2017-01-23T19:18:51.743206: step 105, loss 2.2616, acc 0.515625
2017-01-23T19:18:51.952592: step 106, loss 2.30172, acc 0.578125
2017-01-23T19:18:52.180501: step 107, loss 1.97602, acc 0.578125
2017-01-23T19:18:52.473619: step 108, loss 1.61445, acc 0.5
2017-01-23T19:18:52.650565: step 109, loss 2.81156, acc 0.46875
2017-01-23T19:18:52.889123: step 110, loss 1.74512, acc 0.59375
2017-01-23T19:18:53.084343: step 111, loss 1.89854, acc 0.515625
2017-01-23T19:18:53.353034: step 112, loss 2.26914, acc 0.515625
2017-01-23T19:18:53.528970: step 113, loss 2.81822, acc 0.515625
2017-01-23T19:18:53.734550: step 114, loss 2.63917, acc 0.46875
2017-01-23T19:18:53.989875: step 115, loss 2.48256, acc 0.5
2017-01-23T19:18:54.189419: step 116, loss 2.1184, acc 0.578125
2017-01-23T19:18:54.428569: step 117, loss 2.88236, acc 0.453125
2017-01-23T19:18:54.602131: step 118, loss 2.93439, acc 0.453125
2017-01-23T19:18:54.851603: step 119, loss 2.73852, acc 0.453125
2017-01-23T19:18:55.030437: step 120, loss 2.73819, acc 0.5
2017-01-23T19:18:55.233330: step 121, loss 2.5751, acc 0.484375
2017-01-23T19:18:55.442092: step 122, loss 2.58368, acc 0.453125
2017-01-23T19:18:55.638176: step 123, loss 2.78272, acc 0.421875
2017-01-23T19:18:55.868905: step 124, loss 2.20353, acc 0.53125
2017-01-23T19:18:56.053777: step 125, loss 1.83773, acc 0.578125
2017-01-23T19:18:56.304213: step 126, loss 1.93986, acc 0.59375
2017-01-23T19:18:56.487393: step 127, loss 2.1055, acc 0.5625
2017-01-23T19:18:56.689869: step 128, loss 2.863, acc 0.390625
2017-01-23T19:18:56.891602: step 129, loss 2.95492, acc 0.390625
2017-01-23T19:18:57.119978: step 130, loss 2.17142, acc 0.453125
2017-01-23T19:18:57.340759: step 131, loss 2.25375, acc 0.5
2017-01-23T19:18:57.537159: step 132, loss 2.23604, acc 0.546875
2017-01-23T19:18:57.746442: step 133, loss 2.64074, acc 0.515625
2017-01-23T19:18:57.941944: step 134, loss 1.90984, acc 0.578125
2017-01-23T19:18:58.140722: step 135, loss 2.47418, acc 0.484375
2017-01-23T19:18:58.362156: step 136, loss 1.91584, acc 0.515625
2017-01-23T19:18:58.561113: step 137, loss 1.87057, acc 0.546875
2017-01-23T19:18:58.762646: step 138, loss 2.12144, acc 0.5
2017-01-23T19:18:58.952591: step 139, loss 2.02093, acc 0.53125
2017-01-23T19:18:59.174961: step 140, loss 3.10365, acc 0.4375
2017-01-23T19:18:59.386522: step 141, loss 2.82831, acc 0.5
2017-01-23T19:18:59.581253: step 142, loss 2.04774, acc 0.546875
2017-01-23T19:18:59.792053: step 143, loss 2.12102, acc 0.515625
2017-01-23T19:19:00.060244: step 144, loss 2.6174, acc 0.421875
2017-01-23T19:19:00.254347: step 145, loss 2.15273, acc 0.46875
2017-01-23T19:19:00.483340: step 146, loss 2.29847, acc 0.484375
2017-01-23T19:19:00.664586: step 147, loss 1.68613, acc 0.5625
2017-01-23T19:19:00.885523: step 148, loss 2.08479, acc 0.5
2017-01-23T19:19:01.080747: step 149, loss 1.87302, acc 0.53125
2017-01-23T19:19:01.313377: step 150, loss 2.11106, acc 0.46875
2017-01-23T19:19:01.486839: step 151, loss 2.25043, acc 0.467742
2017-01-23T19:19:01.680973: step 152, loss 1.97779, acc 0.515625
2017-01-23T19:19:01.875353: step 153, loss 2.35579, acc 0.46875
2017-01-23T19:19:02.093898: step 154, loss 2.75512, acc 0.453125
2017-01-23T19:19:02.316969: step 155, loss 1.94085, acc 0.53125
2017-01-23T19:19:02.520790: step 156, loss 1.63324, acc 0.59375
2017-01-23T19:19:02.720498: step 157, loss 2.14027, acc 0.46875
2017-01-23T19:19:02.922103: step 158, loss 2.70325, acc 0.484375
2017-01-23T19:19:03.133875: step 159, loss 2.47014, acc 0.53125
2017-01-23T19:19:03.344453: step 160, loss 2.30638, acc 0.5
2017-01-23T19:19:03.541268: step 161, loss 1.54356, acc 0.59375
2017-01-23T19:19:03.742615: step 162, loss 2.43902, acc 0.421875
2017-01-23T19:19:03.970663: step 163, loss 2.86476, acc 0.5
2017-01-23T19:19:04.165038: step 164, loss 1.89626, acc 0.46875
2017-01-23T19:19:04.396317: step 165, loss 2.25669, acc 0.53125
2017-01-23T19:19:04.567443: step 166, loss 2.24101, acc 0.5625
2017-01-23T19:19:04.782921: step 167, loss 1.9797, acc 0.609375
2017-01-23T19:19:04.977014: step 168, loss 2.87271, acc 0.546875
2017-01-23T19:19:05.180774: step 169, loss 2.07765, acc 0.5
2017-01-23T19:19:05.408177: step 170, loss 1.61242, acc 0.546875
2017-01-23T19:19:05.592274: step 171, loss 2.67339, acc 0.53125
2017-01-23T19:19:05.844379: step 172, loss 2.22843, acc 0.578125
2017-01-23T19:19:06.032327: step 173, loss 1.71721, acc 0.546875
2017-01-23T19:19:06.235142: step 174, loss 2.66411, acc 0.46875
2017-01-23T19:19:06.442905: step 175, loss 1.79206, acc 0.640625
2017-01-23T19:19:06.634045: step 176, loss 2.24307, acc 0.546875
2017-01-23T19:19:06.862920: step 177, loss 1.86189, acc 0.59375
2017-01-23T19:19:07.063025: step 178, loss 3.1103, acc 0.4375
2017-01-23T19:19:07.293690: step 179, loss 1.92693, acc 0.578125
2017-01-23T19:19:07.482283: step 180, loss 2.41202, acc 0.5
2017-01-23T19:19:07.670619: step 181, loss 2.2987, acc 0.5
2017-01-23T19:19:07.852523: step 182, loss 2.16275, acc 0.53125
2017-01-23T19:19:08.058327: step 183, loss 2.41061, acc 0.5
2017-01-23T19:19:08.230988: step 184, loss 2.16908, acc 0.5
2017-01-23T19:19:08.465033: step 185, loss 2.69737, acc 0.421875
2017-01-23T19:19:08.637303: step 186, loss 3.08831, acc 0.421875
2017-01-23T19:19:08.869914: step 187, loss 2.15343, acc 0.515625
2017-01-23T19:19:09.120082: step 188, loss 1.92163, acc 0.484375
2017-01-23T19:19:09.362611: step 189, loss 1.99659, acc 0.578125
2017-01-23T19:19:09.566187: step 190, loss 2.09882, acc 0.515625
2017-01-23T19:19:09.770428: step 191, loss 3.01457, acc 0.421875
2017-01-23T19:19:10.023938: step 192, loss 1.56378, acc 0.59375
2017-01-23T19:19:10.205501: step 193, loss 1.99629, acc 0.5
2017-01-23T19:19:10.433786: step 194, loss 2.61905, acc 0.46875
2017-01-23T19:19:10.603498: step 195, loss 2.55371, acc 0.46875
2017-01-23T19:19:10.824330: step 196, loss 1.66126, acc 0.59375
2017-01-23T19:19:11.075211: step 197, loss 1.63096, acc 0.578125
2017-01-23T19:19:11.274999: step 198, loss 1.93489, acc 0.53125
2017-01-23T19:19:11.507548: step 199, loss 1.86854, acc 0.5625
2017-01-23T19:19:11.679604: step 200, loss 2.10161, acc 0.515625

Evaluation:
2017-01-23T19:19:12.880588: step 200, loss 0.891799, acc 0.52

Saved model checkpoint to /Users/dsiegler19/PycharmProjects/ASPResearch/env/src/sentiment_analysis/cnn/runs/1485217103/checkpoints/model-200

2017-01-23T19:19:13.770944: step 201, loss 2.09018, acc 0.546875
2017-01-23T19:19:14.065285: step 202, loss 2.49274, acc 0.421875
2017-01-23T19:19:14.238744: step 203, loss 2.49062, acc 0.5625
2017-01-23T19:19:14.495085: step 204, loss 1.59166, acc 0.546875
2017-01-23T19:19:14.672805: step 205, loss 1.8665, acc 0.578125
2017-01-23T19:19:14.894500: step 206, loss 2.67206, acc 0.546875
2017-01-23T19:19:15.080593: step 207, loss 2.14375, acc 0.515625
2017-01-23T19:19:15.293567: step 208, loss 1.68409, acc 0.546875
2017-01-23T19:19:15.480940: step 209, loss 1.90455, acc 0.546875
2017-01-23T19:19:15.675181: step 210, loss 2.08258, acc 0.515625
2017-01-23T19:19:15.867717: step 211, loss 2.49807, acc 0.421875
2017-01-23T19:19:16.094257: step 212, loss 2.30706, acc 0.546875
2017-01-23T19:19:16.324156: step 213, loss 2.23302, acc 0.5625
2017-01-23T19:19:16.574781: step 214, loss 1.91924, acc 0.5
2017-01-23T19:19:16.774875: step 215, loss 2.48353, acc 0.515625
2017-01-23T19:19:17.045306: step 216, loss 2.75638, acc 0.484375
2017-01-23T19:19:17.214786: step 217, loss 2.38689, acc 0.484375
2017-01-23T19:19:17.459402: step 218, loss 2.01136, acc 0.53125
2017-01-23T19:19:17.659286: step 219, loss 1.68356, acc 0.59375
2017-01-23T19:19:17.883075: step 220, loss 1.762, acc 0.5
2017-01-23T19:19:18.066797: step 221, loss 2.41663, acc 0.4375
2017-01-23T19:19:18.272752: step 222, loss 2.21788, acc 0.625
2017-01-23T19:19:18.461025: step 223, loss 1.76424, acc 0.59375
2017-01-23T19:19:18.659636: step 224, loss 2.16933, acc 0.515625
2017-01-23T19:19:18.830932: step 225, loss 1.21829, acc 0.65625
2017-01-23T19:19:19.094472: step 226, loss 2.14899, acc 0.484375
2017-01-23T19:19:19.272485: step 227, loss 1.31598, acc 0.59375
2017-01-23T19:19:19.487310: step 228, loss 2.67607, acc 0.453125
2017-01-23T19:19:19.655610: step 229, loss 2.2159, acc 0.546875
2017-01-23T19:19:19.868114: step 230, loss 2.62446, acc 0.4375
2017-01-23T19:19:20.119057: step 231, loss 1.93572, acc 0.5
2017-01-23T19:19:20.322999: step 232, loss 2.44323, acc 0.453125
2017-01-23T19:19:20.540974: step 233, loss 2.98058, acc 0.53125
2017-01-23T19:19:20.718298: step 234, loss 2.05319, acc 0.53125
2017-01-23T19:19:20.922366: step 235, loss 2.06663, acc 0.515625
2017-01-23T19:19:21.101711: step 236, loss 2.18912, acc 0.46875
2017-01-23T19:19:21.315843: step 237, loss 2.69992, acc 0.453125
2017-01-23T19:19:21.507605: step 238, loss 1.49446, acc 0.65625
2017-01-23T19:19:21.704895: step 239, loss 2.76354, acc 0.53125
2017-01-23T19:19:21.890570: step 240, loss 2.49065, acc 0.5
2017-01-23T19:19:22.140871: step 241, loss 1.93006, acc 0.5625
2017-01-23T19:19:22.330852: step 242, loss 1.83219, acc 0.53125
2017-01-23T19:19:22.545781: step 243, loss 2.20093, acc 0.515625
2017-01-23T19:19:22.723637: step 244, loss 1.76601, acc 0.546875
2017-01-23T19:19:22.945991: step 245, loss 2.04654, acc 0.5
2017-01-23T19:19:23.155937: step 246, loss 2.1824, acc 0.53125
2017-01-23T19:19:23.406090: step 247, loss 2.12415, acc 0.484375
2017-01-23T19:19:23.602922: step 248, loss 1.96709, acc 0.5
2017-01-23T19:19:23.801487: step 249, loss 1.7396, acc 0.5625
2017-01-23T19:19:24.024311: step 250, loss 2.21989, acc 0.453125
2017-01-23T19:19:24.218607: step 251, loss 1.65823, acc 0.46875
2017-01-23T19:19:24.436813: step 252, loss 2.17667, acc 0.5
2017-01-23T19:19:24.616545: step 253, loss 2.68406, acc 0.4375
2017-01-23T19:19:24.829678: step 254, loss 1.91406, acc 0.5625
2017-01-23T19:19:25.039869: step 255, loss 2.3601, acc 0.5
2017-01-23T19:19:25.263564: step 256, loss 2.0707, acc 0.421875
2017-01-23T19:19:25.485667: step 257, loss 1.49984, acc 0.609375
2017-01-23T19:19:25.684080: step 258, loss 2.28172, acc 0.59375
2017-01-23T19:19:25.913418: step 259, loss 2.31713, acc 0.53125
2017-01-23T19:19:26.107863: step 260, loss 1.25958, acc 0.625
2017-01-23T19:19:26.323708: step 261, loss 1.84769, acc 0.59375
2017-01-23T19:19:26.512838: step 262, loss 1.82913, acc 0.546875
2017-01-23T19:19:26.709648: step 263, loss 1.63231, acc 0.65625
2017-01-23T19:19:26.901286: step 264, loss 2.46332, acc 0.46875
2017-01-23T19:19:27.113369: step 265, loss 1.87284, acc 0.546875
2017-01-23T19:19:27.307803: step 266, loss 1.79144, acc 0.546875
2017-01-23T19:19:27.525068: step 267, loss 2.43276, acc 0.40625
2017-01-23T19:19:27.693134: step 268, loss 2.00937, acc 0.578125
2017-01-23T19:19:27.928424: step 269, loss 2.25414, acc 0.453125
2017-01-23T19:19:28.127714: step 270, loss 2.99422, acc 0.4375
2017-01-23T19:19:28.337533: step 271, loss 1.83785, acc 0.5625
2017-01-23T19:19:28.525645: step 272, loss 2.7342, acc 0.421875
2017-01-23T19:19:28.731471: step 273, loss 1.98074, acc 0.578125
2017-01-23T19:19:28.921336: step 274, loss 2.39736, acc 0.515625
2017-01-23T19:19:29.162811: step 275, loss 3.05496, acc 0.421875
2017-01-23T19:19:29.350849: step 276, loss 2.27149, acc 0.5625
2017-01-23T19:19:29.589530: step 277, loss 2.10587, acc 0.453125
2017-01-23T19:19:29.761667: step 278, loss 2.5348, acc 0.34375
2017-01-23T19:19:29.980000: step 279, loss 2.11946, acc 0.53125
2017-01-23T19:19:30.162938: step 280, loss 2.71713, acc 0.46875
2017-01-23T19:19:30.397189: step 281, loss 2.5819, acc 0.5
2017-01-23T19:19:30.574444: step 282, loss 1.25547, acc 0.578125
2017-01-23T19:19:30.779204: step 283, loss 1.61227, acc 0.640625
2017-01-23T19:19:30.966723: step 284, loss 2.20894, acc 0.578125
2017-01-23T19:19:31.189613: step 285, loss 2.20432, acc 0.5
2017-01-23T19:19:31.399034: step 286, loss 2.45961, acc 0.484375
2017-01-23T19:19:31.605343: step 287, loss 2.46178, acc 0.453125
2017-01-23T19:19:31.809811: step 288, loss 1.88917, acc 0.578125
2017-01-23T19:19:32.080263: step 289, loss 1.89342, acc 0.53125
2017-01-23T19:19:32.257420: step 290, loss 1.40173, acc 0.703125
2017-01-23T19:19:32.486314: step 291, loss 2.68117, acc 0.46875
2017-01-23T19:19:32.670521: step 292, loss 1.87297, acc 0.578125
2017-01-23T19:19:32.890172: step 293, loss 2.82831, acc 0.4375
2017-01-23T19:19:33.079661: step 294, loss 2.38355, acc 0.4375
2017-01-23T19:19:33.281653: step 295, loss 2.29749, acc 0.40625
2017-01-23T19:19:33.463506: step 296, loss 2.13082, acc 0.5625
2017-01-23T19:19:33.661163: step 297, loss 1.6614, acc 0.625
2017-01-23T19:19:33.828957: step 298, loss 2.59415, acc 0.546875
2017-01-23T19:19:34.077705: step 299, loss 2.24904, acc 0.5
2017-01-23T19:19:34.260779: step 300, loss 1.9981, acc 0.5625

Evaluation:
2017-01-23T19:19:35.535745: step 300, loss 0.873918, acc 0.528

Saved model checkpoint to /Users/dsiegler19/PycharmProjects/ASPResearch/env/src/sentiment_analysis/cnn/runs/1485217103/checkpoints/model-300

2017-01-23T19:19:36.407497: step 301, loss 2.49175, acc 0.53125
2017-01-23T19:19:36.610597: step 302, loss 2.90085, acc 0.435484
2017-01-23T19:19:36.827458: step 303, loss 1.98467, acc 0.53125
2017-01-23T19:19:37.069225: step 304, loss 2.08991, acc 0.546875
2017-01-23T19:19:37.275295: step 305, loss 1.40252, acc 0.5625
2017-01-23T19:19:37.487480: step 306, loss 2.22217, acc 0.546875
2017-01-23T19:19:37.702419: step 307, loss 2.05636, acc 0.5625
2017-01-23T19:19:37.953706: step 308, loss 1.76639, acc 0.65625
2017-01-23T19:19:38.188075: step 309, loss 2.25769, acc 0.484375
2017-01-23T19:19:38.414884: step 310, loss 1.54245, acc 0.578125
2017-01-23T19:19:38.616968: step 311, loss 2.18719, acc 0.5
2017-01-23T19:19:38.825742: step 312, loss 1.66378, acc 0.640625
2017-01-23T19:19:39.004284: step 313, loss 1.54553, acc 0.625
2017-01-23T19:19:39.201182: step 314, loss 2.1831, acc 0.515625
2017-01-23T19:19:39.389000: step 315, loss 1.21433, acc 0.671875
2017-01-23T19:19:39.623491: step 316, loss 1.72708, acc 0.65625
2017-01-23T19:19:39.791810: step 317, loss 1.50203, acc 0.59375
2017-01-23T19:19:40.004498: step 318, loss 1.49704, acc 0.546875
2017-01-23T19:19:40.218023: step 319, loss 2.07221, acc 0.515625
2017-01-23T19:19:40.457969: step 320, loss 1.81903, acc 0.515625
2017-01-23T19:19:40.647124: step 321, loss 2.45852, acc 0.46875
2017-01-23T19:19:40.868930: step 322, loss 1.83852, acc 0.578125
2017-01-23T19:19:41.084352: step 323, loss 1.26825, acc 0.640625
2017-01-23T19:19:41.289111: step 324, loss 2.47882, acc 0.453125
2017-01-23T19:19:41.511388: step 325, loss 1.88191, acc 0.53125
2017-01-23T19:19:41.704888: step 326, loss 2.4492, acc 0.578125
2017-01-23T19:19:41.933659: step 327, loss 2.05381, acc 0.5
2017-01-23T19:19:42.117926: step 328, loss 2.04129, acc 0.5
2017-01-23T19:19:42.327822: step 329, loss 1.84226, acc 0.59375
2017-01-23T19:19:42.503617: step 330, loss 2.23226, acc 0.53125
2017-01-23T19:19:42.710840: step 331, loss 1.99934, acc 0.609375
2017-01-23T19:19:42.881893: step 332, loss 2.1716, acc 0.59375
2017-01-23T19:19:43.142020: step 333, loss 2.10919, acc 0.484375
2017-01-23T19:19:43.328343: step 334, loss 2.33913, acc 0.4375
2017-01-23T19:19:43.527919: step 335, loss 1.95263, acc 0.515625
2017-01-23T19:19:43.702899: step 336, loss 2.25907, acc 0.546875
2017-01-23T19:19:43.914573: step 337, loss 2.19545, acc 0.59375
2017-01-23T19:19:44.178951: step 338, loss 2.08881, acc 0.515625
2017-01-23T19:19:44.379471: step 339, loss 2.45801, acc 0.46875
2017-01-23T19:19:44.647382: step 340, loss 2.02237, acc 0.5
2017-01-23T19:19:44.829806: step 341, loss 2.96835, acc 0.546875
2017-01-23T19:19:45.067970: step 342, loss 1.83599, acc 0.515625
2017-01-23T19:19:45.242030: step 343, loss 2.14006, acc 0.5625
2017-01-23T19:19:45.462979: step 344, loss 2.78944, acc 0.484375
2017-01-23T19:19:45.650446: step 345, loss 1.82425, acc 0.65625
2017-01-23T19:19:45.877457: step 346, loss 2.3332, acc 0.53125
2017-01-23T19:19:46.473641: step 347, loss 1.77116, acc 0.578125
2017-01-23T19:19:46.886282: step 348, loss 1.62459, acc 0.5625
2017-01-23T19:19:47.348248: step 349, loss 2.17346, acc 0.546875
2017-01-23T19:19:47.718530: step 350, loss 2.24839, acc 0.375
2017-01-23T19:19:47.903991: step 351, loss 2.00141, acc 0.625
2017-01-23T19:19:48.138703: step 352, loss 2.08457, acc 0.5625
2017-01-23T19:19:48.326445: step 353, loss 2.06708, acc 0.46875
2017-01-23T19:19:48.528776: step 354, loss 2.72392, acc 0.546875
2017-01-23T19:19:48.712395: step 355, loss 2.3005, acc 0.515625
2017-01-23T19:19:48.923752: step 356, loss 1.86378, acc 0.546875
2017-01-23T19:19:49.153892: step 357, loss 1.73405, acc 0.546875
2017-01-23T19:19:49.354319: step 358, loss 1.57252, acc 0.5
2017-01-23T19:19:49.565951: step 359, loss 1.45536, acc 0.609375
2017-01-23T19:19:49.743922: step 360, loss 2.11326, acc 0.59375
2017-01-23T19:19:49.997200: step 361, loss 2.00907, acc 0.5625
2017-01-23T19:19:50.171225: step 362, loss 2.60673, acc 0.421875
2017-01-23T19:19:50.386249: step 363, loss 2.44683, acc 0.5
2017-01-23T19:19:50.570279: step 364, loss 1.81229, acc 0.53125
2017-01-23T19:19:50.776205: step 365, loss 2.13659, acc 0.546875
2017-01-23T19:19:50.968610: step 366, loss 2.42096, acc 0.5
2017-01-23T19:19:51.181232: step 367, loss 1.97887, acc 0.578125
